 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,20220809_nrxIV_lac_smFISH_L3_S3R_TIF_C1.tif,81.006,255,255,255,20656.512,4889115
2,20220809_nrxIV_lac_smFISH_L3_S3R_TIF_C1.tif,6.637,255,255,255,1692.556,400605
