 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,1599.416,194.607,0,255,311256.885,73670265
2,MaxProject,2.666,255.000,255,255,679.824,160905
3,MaxProject,3.063,255.000,255,255,781.097,184875
