 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,998.013,244.198,0,255,243713.011,57683550
2,MaxProject,2.742,255.000,255,255,699.216,165495
3,MaxProject,3.097,252.217,0,255,781.097,184875
4,MaxProject,6.849,255.000,255,255,1746.425,413355
