4.000000000000000000e+00,8.100000000000000000e+01,5.220000000000000000e+02
4.000000000000000000e+00,4.520000000000000000e+02,1.787000000000000000e+03
4.000000000000000000e+00,4.950000000000000000e+02,5.700000000000000000e+02
4.000000000000000000e+00,6.170000000000000000e+02,7.520000000000000000e+02
4.000000000000000000e+00,6.730000000000000000e+02,7.890000000000000000e+02
4.000000000000000000e+00,1.124000000000000000e+03,9.330000000000000000e+02
5.000000000000000000e+00,2.540000000000000000e+02,4.610000000000000000e+02
5.000000000000000000e+00,2.740000000000000000e+02,8.090000000000000000e+02
5.000000000000000000e+00,2.820000000000000000e+02,3.030000000000000000e+02
5.000000000000000000e+00,5.380000000000000000e+02,2.960000000000000000e+02
5.000000000000000000e+00,5.770000000000000000e+02,9.570000000000000000e+02
5.000000000000000000e+00,6.380000000000000000e+02,1.790000000000000000e+02
5.000000000000000000e+00,7.340000000000000000e+02,9.420000000000000000e+02
5.000000000000000000e+00,1.694000000000000000e+03,2.520000000000000000e+02
6.000000000000000000e+00,3.140000000000000000e+02,1.970000000000000000e+02
6.000000000000000000e+00,6.610000000000000000e+02,8.370000000000000000e+02
6.000000000000000000e+00,7.540000000000000000e+02,1.454000000000000000e+03
6.000000000000000000e+00,8.190000000000000000e+02,1.068000000000000000e+03
6.000000000000000000e+00,9.520000000000000000e+02,6.580000000000000000e+02
6.000000000000000000e+00,1.191000000000000000e+03,5.200000000000000000e+01
7.000000000000000000e+00,4.850000000000000000e+02,1.604000000000000000e+03
7.000000000000000000e+00,5.700000000000000000e+02,7.920000000000000000e+02
7.000000000000000000e+00,7.440000000000000000e+02,5.590000000000000000e+02
7.000000000000000000e+00,1.131000000000000000e+03,8.900000000000000000e+02
7.000000000000000000e+00,1.344000000000000000e+03,6.270000000000000000e+02
7.000000000000000000e+00,1.677000000000000000e+03,7.210000000000000000e+02
7.000000000000000000e+00,1.713000000000000000e+03,4.080000000000000000e+02
8.000000000000000000e+00,1.192000000000000000e+03,6.240000000000000000e+02
8.000000000000000000e+00,1.207000000000000000e+03,1.101000000000000000e+03
8.000000000000000000e+00,1.515000000000000000e+03,1.113000000000000000e+03
9.000000000000000000e+00,3.310000000000000000e+02,1.551000000000000000e+03
9.000000000000000000e+00,6.050000000000000000e+02,1.285000000000000000e+03
9.000000000000000000e+00,6.150000000000000000e+02,1.362000000000000000e+03
9.000000000000000000e+00,6.420000000000000000e+02,1.291000000000000000e+03
9.000000000000000000e+00,6.680000000000000000e+02,1.249000000000000000e+03
9.000000000000000000e+00,7.740000000000000000e+02,5.230000000000000000e+02
9.000000000000000000e+00,8.520000000000000000e+02,1.940000000000000000e+02
9.000000000000000000e+00,1.020000000000000000e+03,9.540000000000000000e+02
9.000000000000000000e+00,1.168000000000000000e+03,1.480000000000000000e+02
9.000000000000000000e+00,1.566000000000000000e+03,8.250000000000000000e+02
1.000000000000000000e+01,7.360000000000000000e+02,8.930000000000000000e+02
1.000000000000000000e+01,7.450000000000000000e+02,9.150000000000000000e+02
1.000000000000000000e+01,8.960000000000000000e+02,6.550000000000000000e+02
1.000000000000000000e+01,9.900000000000000000e+02,7.780000000000000000e+02
1.000000000000000000e+01,1.164000000000000000e+03,1.178000000000000000e+03
1.000000000000000000e+01,1.246000000000000000e+03,7.580000000000000000e+02
1.000000000000000000e+01,1.503000000000000000e+03,7.120000000000000000e+02
1.100000000000000000e+01,5.650000000000000000e+02,1.229000000000000000e+03
1.100000000000000000e+01,1.024000000000000000e+03,1.032000000000000000e+03
1.100000000000000000e+01,1.665000000000000000e+03,5.350000000000000000e+02
1.200000000000000000e+01,4.440000000000000000e+02,1.127000000000000000e+03
1.200000000000000000e+01,7.070000000000000000e+02,1.278000000000000000e+03
1.200000000000000000e+01,7.400000000000000000e+02,1.128000000000000000e+03
1.200000000000000000e+01,9.170000000000000000e+02,1.354000000000000000e+03
1.200000000000000000e+01,1.290000000000000000e+03,1.110000000000000000e+03
1.200000000000000000e+01,1.340000000000000000e+03,7.830000000000000000e+02
1.200000000000000000e+01,1.510000000000000000e+03,1.015000000000000000e+03
1.300000000000000000e+01,1.120000000000000000e+02,9.140000000000000000e+02
1.300000000000000000e+01,6.720000000000000000e+02,1.018000000000000000e+03
1.300000000000000000e+01,1.012000000000000000e+03,9.260000000000000000e+02
1.500000000000000000e+01,4.130000000000000000e+02,2.240000000000000000e+02
