8.000000000000000000e+00,1.378000000000000000e+03,3.570000000000000000e+02
9.000000000000000000e+00,1.071000000000000000e+03,2.580000000000000000e+02
9.000000000000000000e+00,1.086000000000000000e+03,4.870000000000000000e+02
9.000000000000000000e+00,1.097000000000000000e+03,5.850000000000000000e+02
9.000000000000000000e+00,1.233000000000000000e+03,5.140000000000000000e+02
9.000000000000000000e+00,1.254000000000000000e+03,5.350000000000000000e+02
9.000000000000000000e+00,1.258000000000000000e+03,5.090000000000000000e+02
9.000000000000000000e+00,1.277000000000000000e+03,3.700000000000000000e+02
9.000000000000000000e+00,1.315000000000000000e+03,7.810000000000000000e+02
9.000000000000000000e+00,1.332000000000000000e+03,7.640000000000000000e+02
9.000000000000000000e+00,1.371000000000000000e+03,4.260000000000000000e+02
9.000000000000000000e+00,1.385000000000000000e+03,4.440000000000000000e+02
9.000000000000000000e+00,1.391000000000000000e+03,5.080000000000000000e+02
9.000000000000000000e+00,1.399000000000000000e+03,2.760000000000000000e+02
9.000000000000000000e+00,1.499000000000000000e+03,6.020000000000000000e+02
9.000000000000000000e+00,1.544000000000000000e+03,5.600000000000000000e+02
9.000000000000000000e+00,1.572000000000000000e+03,5.150000000000000000e+02
1.000000000000000000e+01,6.450000000000000000e+02,6.880000000000000000e+02
1.000000000000000000e+01,6.790000000000000000e+02,2.500000000000000000e+02
1.000000000000000000e+01,7.130000000000000000e+02,1.460000000000000000e+02
1.000000000000000000e+01,7.360000000000000000e+02,2.160000000000000000e+02
1.000000000000000000e+01,1.068000000000000000e+03,9.020000000000000000e+02
1.000000000000000000e+01,1.070000000000000000e+03,9.020000000000000000e+02
1.000000000000000000e+01,1.086000000000000000e+03,5.730000000000000000e+02
1.000000000000000000e+01,1.089000000000000000e+03,4.880000000000000000e+02
1.000000000000000000e+01,1.121000000000000000e+03,7.360000000000000000e+02
1.000000000000000000e+01,1.138000000000000000e+03,7.360000000000000000e+02
1.000000000000000000e+01,1.177000000000000000e+03,9.270000000000000000e+02
1.000000000000000000e+01,1.240000000000000000e+03,4.180000000000000000e+02
1.000000000000000000e+01,1.351000000000000000e+03,1.046000000000000000e+03
1.000000000000000000e+01,1.424000000000000000e+03,9.640000000000000000e+02
1.000000000000000000e+01,1.649000000000000000e+03,4.270000000000000000e+02
1.000000000000000000e+01,1.651000000000000000e+03,4.310000000000000000e+02
1.000000000000000000e+01,1.651000000000000000e+03,7.680000000000000000e+02
1.100000000000000000e+01,3.020000000000000000e+02,3.040000000000000000e+02
1.100000000000000000e+01,5.410000000000000000e+02,4.900000000000000000e+02
1.100000000000000000e+01,6.310000000000000000e+02,1.130000000000000000e+03
1.100000000000000000e+01,7.240000000000000000e+02,9.530000000000000000e+02
1.100000000000000000e+01,9.620000000000000000e+02,1.167000000000000000e+03
1.100000000000000000e+01,1.088000000000000000e+03,6.410000000000000000e+02
1.100000000000000000e+01,1.093000000000000000e+03,6.520000000000000000e+02
1.100000000000000000e+01,1.118000000000000000e+03,8.030000000000000000e+02
1.100000000000000000e+01,1.221000000000000000e+03,3.010000000000000000e+02
1.100000000000000000e+01,1.275000000000000000e+03,1.112000000000000000e+03
1.100000000000000000e+01,1.420000000000000000e+03,6.410000000000000000e+02
1.100000000000000000e+01,1.509000000000000000e+03,9.060000000000000000e+02
1.200000000000000000e+01,8.400000000000000000e+01,5.800000000000000000e+01
1.200000000000000000e+01,4.720000000000000000e+02,1.950000000000000000e+02
1.200000000000000000e+01,6.190000000000000000e+02,2.010000000000000000e+02
1.200000000000000000e+01,6.220000000000000000e+02,1.119000000000000000e+03
1.200000000000000000e+01,6.220000000000000000e+02,1.121000000000000000e+03
1.200000000000000000e+01,1.011000000000000000e+03,1.011000000000000000e+03
1.200000000000000000e+01,1.084000000000000000e+03,6.500000000000000000e+02
1.200000000000000000e+01,1.107000000000000000e+03,9.830000000000000000e+02
1.200000000000000000e+01,1.379000000000000000e+03,1.003000000000000000e+03
1.300000000000000000e+01,2.550000000000000000e+02,2.730000000000000000e+02
1.300000000000000000e+01,3.910000000000000000e+02,3.550000000000000000e+02
1.300000000000000000e+01,4.240000000000000000e+02,2.000000000000000000e+02
1.300000000000000000e+01,5.980000000000000000e+02,1.212000000000000000e+03
1.300000000000000000e+01,1.188000000000000000e+03,1.210000000000000000e+03
1.300000000000000000e+01,1.254000000000000000e+03,2.950000000000000000e+02
1.300000000000000000e+01,1.369000000000000000e+03,1.019000000000000000e+03
1.400000000000000000e+01,3.760000000000000000e+02,2.150000000000000000e+02
1.400000000000000000e+01,1.127000000000000000e+03,7.410000000000000000e+02
1.500000000000000000e+01,2.100000000000000000e+02,2.340000000000000000e+02
1.500000000000000000e+01,1.396000000000000000e+03,2.850000000000000000e+02
1.600000000000000000e+01,3.300000000000000000e+01,3.610000000000000000e+02
1.700000000000000000e+01,1.390000000000000000e+02,1.153000000000000000e+03
1.700000000000000000e+01,8.450000000000000000e+02,3.040000000000000000e+02
1.800000000000000000e+01,2.890000000000000000e+02,2.660000000000000000e+02
1.800000000000000000e+01,3.850000000000000000e+02,2.060000000000000000e+02
1.900000000000000000e+01,2.940000000000000000e+02,2.170000000000000000e+02
4.400000000000000000e+01,1.563000000000000000e+03,4.950000000000000000e+02
