6.000000000000000000e+00,2.270000000000000000e+02,3.050000000000000000e+02
6.000000000000000000e+00,7.930000000000000000e+02,7.400000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+03,1.140000000000000000e+02
7.000000000000000000e+00,2.430000000000000000e+02,2.740000000000000000e+02
7.000000000000000000e+00,2.530000000000000000e+02,2.000000000000000000e+02
7.000000000000000000e+00,3.710000000000000000e+02,6.500000000000000000e+01
7.000000000000000000e+00,7.940000000000000000e+02,7.200000000000000000e+01
7.000000000000000000e+00,8.430000000000000000e+02,2.260000000000000000e+02
7.000000000000000000e+00,9.030000000000000000e+02,2.560000000000000000e+02
7.000000000000000000e+00,9.300000000000000000e+02,2.590000000000000000e+02
7.000000000000000000e+00,1.027000000000000000e+03,3.500000000000000000e+02
7.000000000000000000e+00,1.115000000000000000e+03,8.500000000000000000e+01
7.000000000000000000e+00,1.200000000000000000e+03,7.990000000000000000e+02
7.000000000000000000e+00,1.430000000000000000e+03,5.620000000000000000e+02
7.000000000000000000e+00,1.445000000000000000e+03,5.310000000000000000e+02
7.000000000000000000e+00,1.516000000000000000e+03,4.730000000000000000e+02
7.000000000000000000e+00,1.622000000000000000e+03,7.020000000000000000e+02
7.000000000000000000e+00,1.880000000000000000e+03,4.990000000000000000e+02
8.000000000000000000e+00,7.300000000000000000e+01,1.510000000000000000e+02
8.000000000000000000e+00,2.130000000000000000e+02,5.500000000000000000e+02
8.000000000000000000e+00,2.400000000000000000e+02,4.200000000000000000e+02
8.000000000000000000e+00,2.640000000000000000e+02,7.540000000000000000e+02
8.000000000000000000e+00,2.720000000000000000e+02,7.140000000000000000e+02
8.000000000000000000e+00,3.360000000000000000e+02,1.170000000000000000e+02
8.000000000000000000e+00,4.060000000000000000e+02,1.256000000000000000e+03
8.000000000000000000e+00,4.350000000000000000e+02,5.850000000000000000e+02
8.000000000000000000e+00,7.790000000000000000e+02,1.120000000000000000e+02
8.000000000000000000e+00,7.860000000000000000e+02,7.390000000000000000e+02
8.000000000000000000e+00,8.160000000000000000e+02,1.400000000000000000e+01
8.000000000000000000e+00,8.370000000000000000e+02,0.000000000000000000e+00
8.000000000000000000e+00,9.650000000000000000e+02,7.340000000000000000e+02
8.000000000000000000e+00,1.030000000000000000e+03,8.500000000000000000e+02
8.000000000000000000e+00,1.035000000000000000e+03,8.390000000000000000e+02
8.000000000000000000e+00,1.036000000000000000e+03,1.029000000000000000e+03
8.000000000000000000e+00,1.039000000000000000e+03,2.790000000000000000e+02
8.000000000000000000e+00,1.190000000000000000e+03,8.110000000000000000e+02
8.000000000000000000e+00,1.192000000000000000e+03,8.130000000000000000e+02
8.000000000000000000e+00,1.328000000000000000e+03,5.970000000000000000e+02
8.000000000000000000e+00,1.346000000000000000e+03,5.810000000000000000e+02
8.000000000000000000e+00,1.368000000000000000e+03,5.750000000000000000e+02
8.000000000000000000e+00,1.471000000000000000e+03,2.750000000000000000e+02
8.000000000000000000e+00,1.590000000000000000e+03,7.410000000000000000e+02
8.000000000000000000e+00,1.756000000000000000e+03,5.490000000000000000e+02
8.000000000000000000e+00,1.860000000000000000e+03,6.850000000000000000e+02
8.000000000000000000e+00,1.899000000000000000e+03,1.192000000000000000e+03
9.000000000000000000e+00,2.300000000000000000e+02,1.105000000000000000e+03
9.000000000000000000e+00,2.520000000000000000e+02,6.320000000000000000e+02
9.000000000000000000e+00,3.480000000000000000e+02,1.178000000000000000e+03
