...1,Label,Area,Mean,Min,Max,IntDen,RawIntDen
24,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2L_C3.tif,3.663,253.235,0,255,927.62,219555
25,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2L_C3.tif,2.117,251.437,0,255,532.223,125970
26,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2L_C3.tif,2.691,248.595,0,255,669.05,158355
27,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2L_C3.tif,4.415,255,255,255,1125.857,266475
28,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2L_C3.tif,3.105,255,255,255,791.871,187425
29,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2R_C1.tif,64.368,254.18,0,255,16361.018,3872430
30,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2R_C3.tif,443.304,218.832,0,255,97009.005,22960710
31,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2R_C3.tif,5.788,255,255,255,1476.004,349350
32,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2R_C3.tif,2.945,255,255,255,750.93,177735
33,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S2R_C3.tif,4.124,251.865,0,255,1038.59,245820
34,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3L_C1.tif,64.976,254.983,0,255,16567.874,3921390
35,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3L_C1.tif,65.141,255,255,255,16610.969,3931590
36,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3L_C3.tif,365.805,254.243,0,255,93003.324,22012620
37,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3L_C3.tif,6.739,255,255,255,1718.413,406725
38,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3R_C1.tif,3.95,248.182,0,255,980.411,232050
39,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3R_C1.tif,82.206,254.056,0,255,20884.915,4943175
40,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3R_C3.tif,323.094,254.693,0,255,82289.907,19476900
41,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3R_C3.tif,4.914,243.818,0,255,1198.041,283560
42,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3R_C3.tif,3.291,255,255,255,839.275,198645
43,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S3R_C3.tif,3.279,251.385,0,255,824.192,195075
44,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S4R_C1.tif,62.441,254.896,0,255,15916.062,3767115
45,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S4R_C3.tif,427.773,248.852,0,255,106452.197,25195785
46,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S5L_C1.tif,38.984,254.558,0,255,9923.702,2348805
47,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S5L_C1.tif,6.701,251.141,0,255,1682.86,398310
48,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S5L_C3.tif,102.625,238.969,0,255,24524.288,5804565
49,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S5L_C3.tif,228.767,246.631,0,255,56421.054,13354095
50,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S5R_C1.tif,9.054,254.762,0,255,2306.66,545955
51,MAX_20221219_46F_Gal4_cd8_GFP_GD_L2_S5R_C3.tif,222.074,254.966,0,255,56621.446,13401525
52,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2L_C1.tif,12.282,253.947,0,255,3119.001,738225
53,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2L_C1.tif,275.402,246.648,0,255,67927.42,16077495
54,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2L_C3.tif,4.559,255,255,255,1162.488,275145
55,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2L_C3.tif,1616.096,233.169,0,255,376823.776,89189055
56,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2L_C3.tif,2.189,253.523,0,255,554.848,131325
57,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,18.493,254.301,0,255,4702.742,1113075
58,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,90.888,251.918,0,255,22896.375,5419260
59,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,101.455,247.673,0,255,25127.618,5947365
60,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,7.706,247.171,0,255,1904.799,450840
61,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,3.122,252.24,0,255,787.561,186405
62,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2R_C3.tif,10.267,255,255,255,2618.021,619650
63,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S2R_C3.tif,1022.64,248.621,0,255,254249.739,60177450
64,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S5L_C1.tif,14.378,248.031,0,255,3566.111,844050
65,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S5L_C1.tif,6.853,241.48,0,255,1654.848,391680
66,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S5L_C3.tif,6.811,254.842,0,255,1735.651,410805
67,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S5L_C3.tif,95.375,253.26,0,255,24154.749,5717100
68,MAX_20221219_46F_Gal4_cd8_GFP_GD_L3_S5L_C3.tif,178.705,254.861,0,255,45544.953,10779870
69,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C1.tif,9.109,254.527,0,255,2318.511,548760
70,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C1.tif,89.684,252.465,0,255,22642.114,5359080
71,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C1.tif,2.928,252.424,0,255,739.079,174930
72,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C1.tif,3.583,254.699,0,255,912.537,215985
73,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C1.tif,125.736,252.095,0,255,31697.451,7502355
74,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C1.tif,2.708,253.807,0,255,687.365,162690
75,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C3.tif,499.944,235.288,0,255,117631.041,27841665
76,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C3.tif,2.446,243.109,0,255,594.711,140760
77,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C3.tif,2.996,252.482,0,255,756.317,179010
78,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C3.tif,6.443,255,255,255,1642.997,388875
79,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C3.tif,253.462,248.48,0,255,62980.114,14906535
80,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C3.tif,3.87,251.103,0,255,971.792,230010
81,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S2L_C3.tif,2.341,255,255,255,596.866,141270
82,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S3L_C1.tif,22.16,254.708,0,255,5644.368,1335945
83,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S3L_C1.tif,69.772,254.305,0,255,17743.29,4199595
84,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S3L_C3.tif,302.827,254.587,0,255,77095.881,18247545
85,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4L_C1.tif,22.891,254.247,0,255,5819.98,1377510
86,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4L_C1.tif,86.431,254.476,0,255,21994.612,5205825
87,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4L_C1.tif,2.691,254.6,0,255,685.211,162180
88,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4L_C3.tif,524.466,245.933,0,255,128983.341,30528600
89,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4R_C1.tif,18.772,253.106,0,255,4751.224,1124550
90,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4R_C1.tif,68.069,243.731,0,255,16590.498,3926745
91,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4R_C3.tif,11.251,254.904,0,255,2867.972,678810
92,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4R_C3.tif,419.91,252.973,0,255,106225.948,25142235
93,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4R_C3.tif,3.025,255,255,255,771.401,182580
94,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S4R_C3.tif,8.856,255,255,255,2258.178,534480
95,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S5L_C1.tif,3.321,255,255,255,846.817,200430
96,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S5L_C1.tif,3.105,253.265,0,255,786.484,186150
97,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S5L_C1.tif,12.231,249.01,0,255,3045.739,720885
98,MAX_20221219_46F_Gal4_cd8_GFP_GD_L4_S5L_C3.tif,380.077,251.525,0,255,95598.721,22626915
99,MAX_20221219_46F_Gal4_cd8_GFP_GD_L5_S3L_C1.tif,59.923,254.856,0,255,15271.791,3614625
100,MAX_20221219_46F_Gal4_cd8_GFP_GD_L5_S3L_C3.tif,125.068,253.751,0,255,31736.237,7511535
101,MAX_20221219_46F_Gal4_cd8_GFP_GD_L5_S3L_C3.tif,125.998,253.444,0,255,31933.397,7558200
102,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C1.tif,2.518,254.144,0,255,639.961,151470
103,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C1.tif,68.246,254.621,0,255,17376.982,4112895
104,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C1.tif,4.195,253.202,0,255,1062.292,251430
105,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C1.tif,2.049,252.897,0,255,518.217,122655
106,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C1.tif,107.045,253.651,0,255,27152.006,6426510
107,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C3.tif,5.34,252.983,0,255,1351.028,319770
108,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C3.tif,666.515,251.824,0,255,167844.26,39726450
109,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C3.tif,3.993,251.222,0,255,1003.036,237405
110,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C3.tif,7.55,252.717,0,255,1908.031,451605
111,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C3.tif,8.949,252.351,0,255,2258.178,534480
112,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C3.tif,3.274,255,255,255,834.966,197625
113,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2L_C3.tif,2.374,255,255,255,605.485,143310
114,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2R_C1.tif,140.469,249.808,0,255,35090.106,8305350
115,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2R_C1.tif,6.709,253.555,0,255,1701.175,402645
116,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2R_C1.tif,2.666,255,255,255,679.824,160905
117,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2R_C3.tif,744.348,244.435,0,255,181944.944,43063890
118,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2R_C3.tif,4.31,255,255,255,1098.923,260100
119,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2R_C3.tif,3.693,255,255,255,941.626,222870
120,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2R_C3.tif,5.995,254.461,0,255,1525.563,361080
121,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2R_C3.tif,3.452,255,255,255,880.215,208335
122,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S2R_C3.tif,8.264,252.914,0,255,2090.108,494700
123,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3L_C1.tif,15.725,253.904,0,255,3992.752,945030
124,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3L_C1.tif,68.965,249.079,0,255,17177.668,4065720
125,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3L_C3.tif,183.297,249.081,0,255,45655.923,10806135
126,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3L_C3.tif,495.981,247.026,0,255,122520.169,28998855
127,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3L_C3.tif,11.606,254.629,0,255,2955.24,699465
128,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3L_C3.tif,4.622,252.669,0,255,1167.875,276420
129,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3L_C3.tif,3.942,248.167,0,255,978.257,231540
130,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3L_C3.tif,2.81,255,255,255,716.454,169575
131,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3R_C1.tif,90.085,253.469,0,255,22833.887,5404470
132,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3R_C3.tif,554.912,252.031,0,255,139855.133,33101805
133,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3R_C3.tif,5.518,255,255,255,1407.052,333030
134,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3R_C3.tif,3.621,249.347,0,255,902.84,213690
135,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3R_C3.tif,14.196,254.013,0,255,3605.974,853485
136,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S3R_C3.tif,2.058,255,255,255,524.682,124185
137,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S4R_C1.tif,11.564,253.137,0,255,2927.228,692835
138,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S4R_C1.tif,32.976,254.706,0,255,8399.216,1987980
139,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S4R_C3.tif,444.931,248.782,0,255,110690.59,26198955
140,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S4R_C3.tif,17.132,253.805,0,255,4348.286,1029180
141,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S4R_C3.tif,13.926,252.988,0,255,3523.016,833850
142,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S4R_C3.tif,9.806,255,255,255,2500.588,591855
143,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S5L_C1.tif,8.678,252.889,0,255,2194.613,519435
144,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S5L_C1.tif,52.673,243.73,0,255,12838.001,3038580
145,MAX_20221219_46F_Gal4_cd8_GFP_control_L1_S5L_C3.tif,369.675,238.566,0,255,88191.767,20873790
146,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S2L_C1.tif,337.983,252.648,0,255,85390.592,20210790
147,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S2L_C3.tif,1067.712,248.919,0,255,265774.42,62905185
148,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S2L_C3.tif,2.18,255,255,255,555.926,131580
149,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S2L_C3.tif,2.227,255,255,255,567.777,134385
150,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S3L_C1.tif,2.835,255,255,255,722.919,171105
151,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S3L_C1.tif,23.859,255,255,255,6083.937,1439985
152,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S3L_C1.tif,77.837,255,255,255,19848.481,4697865
153,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S3L_C3.tif,226.549,234.27,0,255,53073.65,12561810
154,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S3L_C3.tif,8.518,236.027,0,255,2010.382,475830
155,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S3L_C3.tif,340.801,252.247,0,255,85965.91,20346960
156,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S3L_C3.tif,2.683,246.567,0,255,661.508,156570
157,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S4L_C1.tif,111.312,255,255,255,28384.523,6718230
158,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S4L_C3.tif,416.805,253.829,0,255,105797.153,25040745
159,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S4L_C3.tif,3.38,255,255,255,861.9,204000
160,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S4L_C3.tif,6.371,255,255,255,1624.682,384540
161,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S5L_C1.tif,52.758,254.98,0,255,13452.105,3183930
162,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S5L_C3.tif,372.535,253.447,0,255,94417.918,22347435
163,MAX_20221219_46F_Gal4_cd8_GFP_control_L2_S5L_C3.tif,5.535,244.878,0,255,1355.338,320790
164,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2L_C1.tif,29.178,248.206,0,255,7242.115,1714110
165,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2L_C3.tif,57.346,250.961,0,255,14391.576,3406290
166,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2L_C3.tif,191.676,247.721,0,255,47482.073,11238360
167,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2L_C3.tif,43.243,246.33,0,255,10652.007,2521185
168,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2L_C3.tif,2.459,255,255,255,627.032,148410
169,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2L_C3.tif,5.712,255,255,255,1456.611,344760
170,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2R_C1.tif,28.751,254.813,0,255,7326.15,1734000
171,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2R_C1.tif,100.547,254.336,0,255,25572.574,6052680
172,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2R_C3.tif,3.072,252.545,0,255,775.71,183600
173,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2R_C3.tif,408.186,253.287,0,255,103388.142,24470565
174,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2R_C3.tif,3.71,255,255,255,945.935,223890
175,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2R_C3.tif,2.56,255,255,255,652.889,154530
176,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S2R_C3.tif,2.843,251.59,0,255,715.377,169320
177,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C1.tif,9.426,250.542,0,255,2361.606,558960
178,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C1.tif,19.883,251.532,0,255,5001.175,1183710
179,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,3.984,255,255,255,1015.965,240465
180,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,109.74,254.028,0,255,27877.08,6598125
181,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,4.128,250.563,0,255,1034.28,244800
182,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,92.937,254.374,0,255,23640.841,5595465
183,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,6.299,253.974,0,255,1599.902,378675
184,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,4.069,254.735,0,255,1036.435,245310
185,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,2.121,255,255,255,540.842,128010
186,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,8.311,254.481,0,255,2114.887,500565
187,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,7.466,254.423,0,255,1899.412,449565
188,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S3L_C3.tif,2.315,244.763,0,255,566.699,134130
189,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S4L_C1.tif,45.106,253.185,0,255,11420.176,2703000
190,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S4L_C3.tif,288.377,249.96,0,255,72082.855,17061030
191,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S4R_C1.tif,25.092,255,255,255,6398.53,1514445
192,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S4R_C3.tif,24.86,255,255,255,6339.275,1500420
193,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S4R_C3.tif,149.742,245.172,0,255,36712.632,8689380
194,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S4R_C3.tif,3.688,255,255,255,940.548,222615
195,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S4R_C3.tif,6.435,246.461,0,255,1585.896,375360
196,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S4R_C3.tif,9.029,252.136,0,255,2276.493,538815
197,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S5L_C1.tif,56.163,254.866,0,255,14314.005,3387930
198,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S5L_C3.tif,360.528,254.552,0,255,91772.962,21721410
199,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S5L_C3.tif,3.038,255,255,255,774.633,183345
200,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S5L_C3.tif,2.455,255,255,255,625.955,148155
201,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S5R_C1.tif,8.754,255,255,255,2232.321,528360
202,MAX_20221219_46F_Gal4_cd8_GFP_control_L3_S5R_C3.tif,207.3,253.456,0,255,52541.427,12435840
203,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C1.tif,4.191,251.915,0,255,1055.828,249900
204,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C1.tif,4.381,254.262,0,255,1114.006,263670
205,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C1.tif,25.054,252.979,0,255,6338.197,1500165
206,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,203.265,250.845,0,255,50987.852,12068130
207,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,5.628,244.854,0,255,1377.963,326145
208,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,330.796,233.143,0,255,77122.816,18253920
209,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,6.616,255,255,255,1687.169,399330
210,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,2.113,255,255,255,538.688,127500
211,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,7.453,255,255,255,1900.49,449820
212,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,3.16,255,255,255,805.877,190740
213,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,2.501,233.894,0,255,585.015,138465
214,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,268.545,254.39,0,255,68315.275,16169295
215,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,8.568,255,255,255,2184.917,517140
216,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,3.477,255,255,255,886.68,209865
217,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,6.95,255,255,255,1772.282,419475
218,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2L_C3.tif,2.472,254.564,0,255,629.187,148920
219,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C1.tif,27.065,252.89,0,255,6844.564,1620015
220,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C1.tif,5.611,254.424,0,255,1427.522,337875
221,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C1.tif,285.318,253.218,0,255,72247.694,17100045
222,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,14.141,254.924,0,255,3604.897,853230
223,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,11.095,255,255,255,2829.187,669630
224,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,63.878,253.752,0,255,16209.108,3836475
225,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,1174.516,244.631,0,255,287322.998,68005440
226,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,4.17,255,255,255,1063.369,251685
227,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,3.895,255,255,255,993.34,235110
228,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,8.049,255,255,255,2052.399,485775
229,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,8.868,255,255,255,2261.41,535245
230,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,3.95,255,255,255,1007.346,238425
231,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S2R_C3.tif,7.352,255,255,255,1874.633,443700
232,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3L_C1.tif,82.586,252.834,0,255,20880.606,4942155
233,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3L_C1.tif,3.097,254.304,0,255,787.561,186405
234,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3L_C3.tif,12.438,255,255,255,3171.792,750720
235,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3L_C3.tif,606.296,251.217,0,255,152311.743,36050115
236,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3L_C3.tif,8.247,255,255,255,2103.036,497760
237,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3L_C3.tif,4.753,255,255,255,1212.047,286875
238,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3L_C3.tif,34.924,254.877,0,255,8901.273,2106810
239,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3L_C3.tif,7.597,253.156,0,255,1923.114,455175
240,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C1.tif,9.384,252.819,0,255,2372.38,561510
241,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C1.tif,20.022,254.623,0,255,5098.139,1206660
242,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C1.tif,6.549,255,255,255,1669.931,395250
243,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C1.tif,17.356,250.903,0,255,4354.75,1030710
244,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,2.953,255,255,255,753.085,178245
245,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,11.277,255,255,255,2875.514,680595
246,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,252.761,251.628,0,255,63601.759,15053670
247,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,3.046,255,255,255,776.787,183855
248,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,2.049,255,255,255,522.527,123675
249,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,267.789,250.751,0,255,67148.478,15893130
250,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,124.963,254.707,0,255,31828.891,7533465
251,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,2.687,255,255,255,685.211,162180
252,MAX_20221219_46F_Gal4_cd8_GFP_control_L4_S3R_C3.tif,2.936,255,255,255,748.776,177225
